phase,task_id,family,recipient_wording,recipient_label,donor_wording,donor_label,relation,anchor,metric,value,selected_anchor,runner_up_anchor,reader_leakage_ratio,reader_baseline_margin_diff,reader_verified_v_diff,donor_selected_anchor
confirmation,exp12_test_edit_14,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_non_kv0_necessity,0.0,USER_END,ACTION0_END,0.0,0.0,0.0,
confirmation,exp12_test_edit_14,test_edit,paraphrase,1,canonical,0,opposite_cross_wording,USER_END,cross_selected_V_sufficiency,0.10632377117872238,,,,,,USER_END
confirmation,exp12_test_edit_14,test_edit,paraphrase,1,canonical,0,opposite_cross_wording,USER_END,cross_selected_V_necessity_loss,0.17026641219854355,,,,,,USER_END
confirmation,exp12_test_edit_14,test_edit,paraphrase,1,canonical,1,same_state_cross_wording,USER_END,same_state_selected_V_control,-0.006936296820640564,,,,,,USER_END
confirmation,exp12_search_edit_00,search_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,selected_H20_residual_effect,0.04468381591141224,USER_END,SKILL_END,,,,
confirmation,exp12_search_edit_00,search_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,selected_V_sufficiency,0.05361754819750786,USER_END,SKILL_END,,,,
confirmation,exp12_search_edit_00,search_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,selected_V_necessity_loss,0.017882993444800377,USER_END,SKILL_END,,,,
confirmation,exp12_search_edit_00,search_edit,canonical,0,canonical,1,opposite_same_wording,OLD_ABSOLUTE,old_absolute_V_sufficiency,-0.008938569575548172,USER_END,SKILL_END,,,,
confirmation,exp12_search_edit_00,search_edit,canonical,0,canonical,1,opposite_same_wording,OLD_ABSOLUTE,old_absolute_local_V_necessity_loss,-0.0184866264462471,USER_END,SKILL_END,,,,
confirmation,exp12_search_edit_00,search_edit,canonical,0,canonical,1,opposite_same_wording,SKILL_END,runner_up_V_sufficiency,-0.008939161896705627,USER_END,SKILL_END,,,,
confirmation,exp12_search_edit_00,search_edit,canonical,0,canonical,1,opposite_same_wording,SKILL_END,runner_up_V_necessity_loss,0.018408263102173805,USER_END,SKILL_END,,,,
confirmation,exp12_search_edit_00,search_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_verified_v_effect,0.05361754819750786,USER_END,SKILL_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_00,search_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_target_sufficiency,0.053665440529584885,USER_END,SKILL_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_00,search_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_target_necessity,0.06297244504094124,USER_END,SKILL_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_00,search_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_negative_sufficiency,-0.00891173630952835,USER_END,SKILL_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_00,search_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_negative_necessity,-0.017931416630744934,USER_END,SKILL_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_00,search_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_all7_sufficiency,0.05361754819750786,USER_END,SKILL_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_00,search_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_all7_necessity,0.05361754819750786,USER_END,SKILL_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_00,search_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_non_kv0_sufficiency,0.0,USER_END,SKILL_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_00,search_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_non_kv0_necessity,0.0,USER_END,SKILL_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_00,search_edit,canonical,0,paraphrase,1,opposite_cross_wording,USER_END,cross_selected_V_sufficiency,0.026813790202140808,,,,,,USER_END
confirmation,exp12_search_edit_00,search_edit,canonical,0,paraphrase,1,opposite_cross_wording,USER_END,cross_selected_V_necessity_loss,-1.708604395389557e-05,,,,,,USER_END
confirmation,exp12_search_edit_00,search_edit,canonical,0,paraphrase,0,same_state_cross_wording,USER_END,same_state_selected_V_control,0.018231911584734917,,,,,,USER_END
confirmation,exp12_search_edit_00,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,selected_H20_residual_effect,0.027086518704891205,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_search_edit_00,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,selected_V_sufficiency,0.03607952408492565,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_search_edit_00,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,selected_V_necessity_loss,-3.376603126525879e-05,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_search_edit_00,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,OLD_ABSOLUTE,old_absolute_V_sufficiency,-0.062493033707141876,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_search_edit_00,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,OLD_ABSOLUTE,old_absolute_local_V_necessity_loss,-0.054382991045713425,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_search_edit_00,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_sufficiency,0.008857714012265205,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_search_edit_00,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_necessity_loss,0.00925443321466446,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_search_edit_00,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_verified_v_effect,0.03607952408492565,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_00,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_target_sufficiency,0.026752039790153503,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_00,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_target_necessity,0.017835160717368126,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_00,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_negative_sufficiency,0.009316371753811836,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_00,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_negative_necessity,0.009300503879785538,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_00,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_all7_sufficiency,0.03607952408492565,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_00,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_all7_necessity,0.03607952408492565,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_00,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_non_kv0_sufficiency,0.0,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_00,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_non_kv0_necessity,0.0,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_00,search_edit,paraphrase,0,canonical,1,opposite_cross_wording,USER_END,cross_selected_V_sufficiency,0.0356758926063776,,,,,,USER_END
confirmation,exp12_search_edit_00,search_edit,paraphrase,0,canonical,1,opposite_cross_wording,USER_END,cross_selected_V_necessity_loss,0.027155444025993347,,,,,,USER_END
confirmation,exp12_search_edit_00,search_edit,paraphrase,0,canonical,0,same_state_cross_wording,USER_END,same_state_selected_V_control,-0.008915917947888374,,,,,,USER_END
confirmation,exp12_search_edit_00,search_edit,canonical,1,canonical,0,opposite_same_wording,USER_END,selected_H20_residual_effect,0.2461206391453743,USER_END,SKILL_END,,,,
confirmation,exp12_search_edit_00,search_edit,canonical,1,canonical,0,opposite_same_wording,USER_END,selected_V_sufficiency,0.143744558095932,USER_END,SKILL_END,,,,
confirmation,exp12_search_edit_00,search_edit,canonical,1,canonical,0,opposite_same_wording,USER_END,selected_V_necessity_loss,0.1436665654182434,USER_END,SKILL_END,,,,
confirmation,exp12_search_edit_00,search_edit,canonical,1,canonical,0,opposite_same_wording,OLD_ABSOLUTE,old_absolute_V_sufficiency,8.513033390045166e-05,USER_END,SKILL_END,,,,
confirmation,exp12_search_edit_00,search_edit,canonical,1,canonical,0,opposite_same_wording,OLD_ABSOLUTE,old_absolute_local_V_necessity_loss,-0.017949122935533524,USER_END,SKILL_END,,,,
confirmation,exp12_search_edit_00,search_edit,canonical,1,canonical,0,opposite_same_wording,SKILL_END,runner_up_V_sufficiency,0.02050163596868515,USER_END,SKILL_END,,,,
confirmation,exp12_search_edit_00,search_edit,canonical,1,canonical,0,opposite_same_wording,SKILL_END,runner_up_V_necessity_loss,0.020673386752605438,USER_END,SKILL_END,,,,
confirmation,exp12_search_edit_00,search_edit,canonical,1,canonical,0,opposite_same_wording,USER_END,reader_verified_v_effect,0.143744558095932,USER_END,SKILL_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_00,search_edit,canonical,1,canonical,0,opposite_same_wording,USER_END,reader_target_sufficiency,0.16420968621969223,USER_END,SKILL_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_00,search_edit,canonical,1,canonical,0,opposite_same_wording,USER_END,reader_target_necessity,0.1447705328464508,USER_END,SKILL_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_00,search_edit,canonical,1,canonical,0,opposite_same_wording,USER_END,reader_negative_sufficiency,-0.021764308214187622,USER_END,SKILL_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_00,search_edit,canonical,1,canonical,0,opposite_same_wording,USER_END,reader_negative_necessity,-0.04178618639707565,USER_END,SKILL_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_00,search_edit,canonical,1,canonical,0,opposite_same_wording,USER_END,reader_all7_sufficiency,0.143744558095932,USER_END,SKILL_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_00,search_edit,canonical,1,canonical,0,opposite_same_wording,USER_END,reader_all7_necessity,0.143744558095932,USER_END,SKILL_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_00,search_edit,canonical,1,canonical,0,opposite_same_wording,USER_END,reader_non_kv0_sufficiency,-0.0,USER_END,SKILL_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_00,search_edit,canonical,1,canonical,0,opposite_same_wording,USER_END,reader_non_kv0_necessity,0.0,USER_END,SKILL_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_00,search_edit,canonical,1,paraphrase,0,opposite_cross_wording,USER_END,cross_selected_V_sufficiency,0.12408854067325592,,,,,,USER_END
confirmation,exp12_search_edit_00,search_edit,canonical,1,paraphrase,0,opposite_cross_wording,USER_END,cross_selected_V_necessity_loss,0.06274985522031784,,,,,,USER_END
confirmation,exp12_search_edit_00,search_edit,canonical,1,paraphrase,1,same_state_cross_wording,USER_END,same_state_selected_V_control,-0.0621776282787323,,,,,,USER_END
confirmation,exp12_search_edit_00,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,selected_H20_residual_effect,0.11828793585300446,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_search_edit_00,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,selected_V_sufficiency,0.058798640966415405,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_search_edit_00,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,selected_V_necessity_loss,0.07816803455352783,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_search_edit_00,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,OLD_ABSOLUTE,old_absolute_V_sufficiency,-0.020357728004455566,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_search_edit_00,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,OLD_ABSOLUTE,old_absolute_local_V_necessity_loss,-0.035807158797979355,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_search_edit_00,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_sufficiency,0.019080281257629395,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_search_edit_00,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_necessity_loss,0.018912166357040405,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_search_edit_00,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_verified_v_effect,0.058798640966415405,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_00,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_target_sufficiency,0.07875917851924896,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_00,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_target_necessity,0.058834806084632874,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_00,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_negative_sufficiency,-0.020359233021736145,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_00,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_negative_necessity,-0.03851445019245148,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_00,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_all7_sufficiency,0.058798640966415405,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_00,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_all7_necessity,0.058798640966415405,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_00,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_non_kv0_sufficiency,-0.0,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_00,search_edit,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_non_kv0_necessity,0.0,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_00,search_edit,paraphrase,1,canonical,0,opposite_cross_wording,USER_END,cross_selected_V_sufficiency,0.07886014878749847,,,,,,USER_END
confirmation,exp12_search_edit_00,search_edit,paraphrase,1,canonical,0,opposite_cross_wording,USER_END,cross_selected_V_necessity_loss,0.11492982506752014,,,,,,USER_END
confirmation,exp12_search_edit_00,search_edit,paraphrase,1,canonical,1,same_state_cross_wording,USER_END,same_state_selected_V_control,-0.0001239776611328125,,,,,,USER_END
confirmation,exp12_search_edit_02,search_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,selected_H20_residual_effect,0.04513868689537048,USER_END,SKILL_END,,,,
confirmation,exp12_search_edit_02,search_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,selected_V_sufficiency,0.04463836923241615,USER_END,SKILL_END,,,,
confirmation,exp12_search_edit_02,search_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,selected_V_necessity_loss,0.0362390149384737,USER_END,SKILL_END,,,,
confirmation,exp12_search_edit_02,search_edit,canonical,0,canonical,1,opposite_same_wording,OLD_ABSOLUTE,old_absolute_V_sufficiency,-9.754486382007599e-05,USER_END,SKILL_END,,,,
confirmation,exp12_search_edit_02,search_edit,canonical,0,canonical,1,opposite_same_wording,OLD_ABSOLUTE,old_absolute_local_V_necessity_loss,-0.018387064337730408,USER_END,SKILL_END,,,,
confirmation,exp12_search_edit_02,search_edit,canonical,0,canonical,1,opposite_same_wording,SKILL_END,runner_up_V_sufficiency,0.00040008872747421265,USER_END,SKILL_END,,,,
confirmation,exp12_search_edit_02,search_edit,canonical,0,canonical,1,opposite_same_wording,SKILL_END,runner_up_V_necessity_loss,0.00039949454367160797,USER_END,SKILL_END,,,,
confirmation,exp12_search_edit_02,search_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_verified_v_effect,0.04463836923241615,USER_END,SKILL_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_02,search_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_target_sufficiency,0.07189188152551651,USER_END,SKILL_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_02,search_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_target_necessity,0.04426367208361626,USER_END,SKILL_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_02,search_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_negative_sufficiency,-0.01793726161122322,USER_END,SKILL_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_02,search_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_negative_necessity,-0.036182183772325516,USER_END,SKILL_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_02,search_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_all7_sufficiency,0.04463836923241615,USER_END,SKILL_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_02,search_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_all7_necessity,0.04463836923241615,USER_END,SKILL_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_02,search_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_non_kv0_sufficiency,0.0,USER_END,SKILL_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_02,search_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,reader_non_kv0_necessity,0.0,USER_END,SKILL_END,0.0,0.0,0.0,
confirmation,exp12_search_edit_02,search_edit,canonical,0,paraphrase,1,opposite_cross_wording,USER_END,cross_selected_V_sufficiency,0.018159274011850357,,,,,,USER_END
confirmation,exp12_search_edit_02,search_edit,canonical,0,paraphrase,1,opposite_cross_wording,USER_END,cross_selected_V_necessity_loss,0.018252206966280937,,,,,,USER_END
confirmation,exp12_search_edit_02,search_edit,canonical,0,paraphrase,0,same_state_cross_wording,USER_END,same_state_selected_V_control,0.026901135221123695,,,,,,USER_END
confirmation,exp12_search_edit_02,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,selected_H20_residual_effect,0.00921013206243515,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_search_edit_02,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,selected_V_sufficiency,0.009120812639594078,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_search_edit_02,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,selected_V_necessity_loss,0.009207010269165039,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_search_edit_02,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,OLD_ABSOLUTE,old_absolute_V_sufficiency,-0.07147234119474888,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_search_edit_02,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,OLD_ABSOLUTE,old_absolute_local_V_necessity_loss,-0.05430418252944946,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_search_edit_02,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_sufficiency,-0.008738460019230843,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_search_edit_02,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_necessity_loss,-4.864297807216644e-05,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_search_edit_02,search_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_verified_v_effect,0.009120812639594078,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
